"2058","虜","虜 [9]","虍","13","S","","","リョ"
"2059","慮","","心","15","S","","","リョ"
"2060","了","","亅","2","S","","","リョウ"
"2061","両","兩","入","6","3","","","リョウ"
"2062","良","","艮","7","4","","","リョウ、よ-い"
"2063","料","","斗","10","4","","","リョウ"
"2064","涼","","水","11","S","","","リョウ、すず-しい、すず-む"
"2065","猟","獵","犬","11","S","","","リョウ"
"2066","陵","","阜","11","S","","","リョウ、みささぎ"
"2067","量","","里","12","4","","","リョウ、はか-る"
"2068","僚","","人","14","S","","","リョウ"
"2069","領","","頁","14","5","","","リョウ"
"2070","寮","","宀","15","S","","","リョウ"
"2071","療","","疒","17","S","","","リョウ"
"2072","瞭","","目","17","S","2010","","リョウ"
"2073","糧","","米","18","S","","","リョウ、（ロウ）、かて"
"2074","力","","力","2","1","","","リョク、リキ、ちから"
"2075","緑","綠","糸","14","3","","","リョク、（ロク）、みどり"
"2076","林","","木","8","1","","","リン、はやし"
"2077","厘","","厂","9","S","","","リン"
"2078","倫","","人","10","S","","","リン"
"2079","輪","","車","15","4","","","リン、わ"
"2080","隣","","阜","16","S","","","リン、とな-る、となり"
"2081","臨","","臣","18","6","","","リン、のぞ-む"
"2082","瑠","","玉","14","S","2010","","ル"
"2083","涙","淚","水","10","S","","","ルイ、なみだ"
"2084","累","","糸","11","S","","","ルイ"
"2085","塁","壘","土","12","S","","","ルイ"
"2086","類","類 [9]","頁","18","4","","","ルイ、たぐ-い"
"2087","令","","人","5","4","","","レイ"
"2088","礼","禮","示","5","3","","","レイ、ライ"
"2089","冷","","冫","7","4","","","レイ、つめ-たい、ひ-える、ひ-や、ひ-やす、ひ-やかす、さ-める、さ-ます"
"2090","励","勵","力","7","S","","","レイ、はげ-む、はげ-ます"
"2091","戻","戾","戶","7","S","1981","","レイ、もど-す、もど-る"
"2092","例","","人","8","4","","","レイ、たと-える"
"2093","鈴","","金","13","S","","","レイ、リン、すず"
"2094","零","","雨","13","S","","","レイ"
"2095","霊","靈","雨","15","S","","","レイ、リョウ、たま"
"2096","隷","","隶","16","S","","","レイ"
"2097","齢","齡","齒","17","S","","","レイ"
"2098","麗","","鹿","19","S","","","レイ、うるわ-しい"
"2099","暦","曆","日","14","S","","","レキ、こよみ"
"2100","歴","歷","止","14","5","","","レキ"
"2101","列","","刀","6","3","","","レツ"
"2102","劣","","力","6","S","","","レツ、おと-る"
"2103","烈","","火","10","S","","","レツ"
"2104","裂","","衣","12","S","","","レツ、さ-く、さ-ける"
"2105","恋","戀","心","10","S","","","レン、こ-う、こい、こい-しい"
"2106","連","","辵","10","4","","","レン、つら-なる、つら-ねる、つ-れる"
"2107","廉","","广","13","S","","","レン"
"2108","練","練 [9]","糸","14","3","","","レン、ね-る"
"2109","錬","鍊","金","16","S","","","レン"
"2110","呂","","口","7","S","2010","","ロ"
"2111","炉","爐","火","8","S","","","ロ"
"2112","賂","","貝","13","S","2010","","ロ"
"2113","路","","足","13","3","","","ロ、じ"
"2114","露","","雨","21","S","","","ロ、（ロウ）、つゆ"
"2115","老","","老","6","4","","","ロウ、お-いる、ふ-ける"
"2116","労","勞","力","7","4","","","ロウ"
"2117","弄","","廾","7","S","2010","","ロウ、もてあそ-ぶ"
"2118","郎","郞","邑","9","S","","","ロウ"
"2119","朗","朗 [9]","月","10","6","","","ロウ、ほが-らか"
"2120","浪","","水","10","S","","","ロウ"
"2121","廊","廊 [9]","广","12","S","","","ロウ"
"2122","楼","樓","木","13","S","","","ロウ"
"2123","漏","","水","14","S","","","ロウ、も-る、も-れる、も-らす"
"2124","籠 [12]","","竹","22","S","2010","","ロウ、かご、こ-もる"
"2125","六","","八","4","1","","","ロク、む、む-つ、むっ-つ、（むい）"
"2126","録","錄","金","16","4","","","ロク"
"2127","麓","","鹿","19","S","2010","","ロク、ふもと"
"2128","論","","言","15","6","","","ロン"
"2129","和","","口","8","3","","","ワ、（オ）、やわ-らぐ、やわ-らげる、なご-む、なご-やか"
"2130","話","","言","13","2","","","ワ、はな-す、はなし"
"2131","賄","","貝","13","S","","","ワイ、まかな-う"
"2132","脇","","肉","10","S","2010","","わき"
"2133","惑","","心","12","S","","","ワク、まど-う"
"2134","枠","","木","8","S","1981","","わく"
"2135","湾","灣","水","12","S","","","ワン"
"2136","腕","","肉","12","S","","","ワン、うで"
